Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.7616,0.7584006760011784,0.00034842129898922174,1.041777112410441,0.07538067549467087,0.8167622648891772,0.09325728732327201,0.06225478643938693,0.6601,0.6245,0.5719,0.503,0.4308,0.3071,0.0389,0.0309,0.0253,0.0067,tf_efficientnetv2_l.in21k_ft_in1k,TempScaleWrapper,entropy,56.08,118.5,ood_test
0.7241,0.7212761722110714,0.0003953691518137702,1.2854815337075907,0.0514487698674202,0.8205485015731617,0.12340754933486664,0.08125189826101271,0.6042,0.5693,0.5127,0.3943,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,Swin_B,None,softmax_response,15.43,87.8,ood_test
0.7241,0.7212761722110714,0.0003953691518137702,1.2854815337075907,0.0514487698674202,0.7863403841010669,0.14265292214746164,0.10049727107360772,0.4863,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,Swin_B,None,entropy,15.43,87.8,ood_test
0.7241,0.7212761722110714,0.0004061362053283992,1.2918421192386689,0.09918215870857239,0.829522684519844,0.11542614620850856,0.07327049513465464,0.6172,0.5852,0.5445,0.4907,0.3943,0.0003,0.0003,0.0003,0.0003,0.0003,Swin_B,TempScaleWrapper,softmax_response,15.43,87.8,ood_test
0.7241,0.7212761722110714,0.0004061362053283992,1.2918421192386689,0.09918215870857239,0.8131023056004983,0.1268373616454258,0.08468171057157188,0.5881,0.5413,0.4592,0.2972,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,Swin_B,TempScaleWrapper,entropy,15.43,87.8,ood_test
0.656,0.6525129045537682,0.0006669702417981377,2.2586123826917426,0.3970225155353546,0.795965794278219,0.16646315570497072,0.09901194189358874,0.2984,0.0734,0.0515,0.0404,0.0205,0.0121,0.0029,0.0014,0.0014,0.0014,RegNet_X_800MF,None,softmax_response,0.8,7.3,ood_test
0.656,0.6525129045537682,0.0006669702417981377,2.2586123826917426,0.3970225155353546,0.6832225787010776,0.22335861410770166,0.15590740029631966,0.0335,0.0241,0.0227,0.022,0.0109,0.0083,0.0029,0.0016,0.0016,0.0016,RegNet_X_800MF,None,entropy,0.8,7.3,ood_test
0.656,0.6525129045537682,0.0004764798505183732,1.5678925888040327,0.09763550758361816,0.8420424835153149,0.1362379581580015,0.06878674434661951,0.4952,0.4678,0.4306,0.3853,0.3389,0.2809,0.114,0.0348,0.0036,0.0036,RegNet_X_800MF,TempScaleWrapper,softmax_response,0.8,7.3,ood_test
0.656,0.6525129045537682,0.0004764798505183732,1.5678925888040327,0.09763550758361816,0.8276583992129891,0.14346943233662263,0.07601821852524064,0.4712,0.4335,0.3903,0.3578,0.2755,0.1551,0.0839,0.0047,0.0028,0.0028,RegNet_X_800MF,TempScaleWrapper,entropy,0.8,7.3,ood_test
0.7108,0.707640181971118,0.00041238527970072116,1.3597128249334833,0.08725173771381378,0.8337346208001271,0.11349482302021001,0.06692202466459087,0.5807,0.5405,0.5021,0.4464,0.3256,0.1081,0.0342,0.0234,0.0185,0.012,EfficientNet_B3,None,softmax_response,1.83,12.2,ood_test
